Dates,ACMESIE LX Equity,RCMSTYL LX Equity,ALEPTEU LX Equity,AEEI2EC LX Equity,CAIXEIA LX Equity,AXWEOFC LX Equity,AXWECEI LX Equity,MEREMAI LX Equity,ETDD FP Equity,CSEMICE LX Equity,CSESDBEL LX Equity,CSIEEDE LX Equity,PAMEULF BB Equity,DIICEIC LX Equity,DWSTEFC LX Equity,STHOPMI FP Equity,FIDFEBI LX Equity,FJ2C GR Equity,GEQ50AD LX Equity,HSBEURQ LX Equity,HSBCLGI LX Equity,BGEURAX LX Equity,HENEUDI LX Equity,JPEDCAC LX Equity,FLEEUEC LX Equity,SGEURIE LX Equity,METVSRI FP Equity,MEZEI1E ID Equity,NATISRI LX Equity,MOREFAI LX Equity,INGEHDI LX Equity,PIPTFEI LX Equity,SIEEACE LX Equity,SSEIIEU LX Equity,SSGFESI LX Equity,TEMGRIA LX Equity,UBSEITL LX Equity,UECIEQD LX Equity,UGEURSA LX Equity,VANESII ID Equity
22/10/2012,13.9,8.07,#N/A N/A,5.24,1133.87,51.22,150.51,17.23,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.65,146.23,132.63,133.16,15.25,7.695,87.73,24.68,11.096,83.2,25.19,#N/A N/A,12.4,803.7373,211.17,98.7,42484.96,7.79,349.47,119.5,78.59,7.1439,#N/A N/A,11.86,58.18,#N/A N/A,#N/A N/A,113.4868
23/10/2012,13.62,7.94,#N/A N/A,5.14,1115,50.39,147.7,16.89,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.68,143.4,130,130.87,14.93,7.56,87.36,24.278,10.861,82.92,24.8,#N/A N/A,12.19,788.0592,207.82,96.99,41615.87,7.63,344.04,117.51,78.59,7.0042,#N/A N/A,11.64,57.28,#N/A N/A,#N/A N/A,111.2598
24/10/2012,13.68,7.84,#N/A N/A,5.15,1120.19,50.8,148.31,17.01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.05,144.38,130.64999,131.75,15,7.555,83.43,24.282,10.876,82.11,24.67,#N/A N/A,12.23,791.8207,208.4,97.51,41818.02,7.66,345.13,118.08,78.59,7.0377,#N/A N/A,11.68,57.35,#N/A N/A,#N/A N/A,111.7933
25/10/2012,13.67,7.93,#N/A N/A,5.15,1122.82,50.91,148.48,17.14,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.93,143.96,131.50999,131.68,15.06,7.575,83.86,24.405,10.931,81.86,24.93,#N/A N/A,12.3,790.7007,207.31,97.44,41820.71,7.69,341.79,118.34,78.59,7.0281,#N/A N/A,11.68,57.76,#N/A N/A,#N/A N/A,111.638
26/10/2012,13.73,7.8,#N/A N/A,5.15,1124.33,50.94,148.78,17.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.24,143.96,131.14999,131.85,15.1,7.58,83.63,24.249,10.928,82.3,24.66,#N/A N/A,12.23,793.5121,207.56,97.71,42012.97,7.65,343.34,118.49,78.59,7.0536,#N/A N/A,11.68,57.86,#N/A N/A,#N/A N/A,112.0441
29/10/2012,13.73,7.81,#N/A N/A,5.13,1120.16,50.83,148.29,17.09,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.85,144.51,130.84,131.54,15.07,7.54,84.06,24.134,10.893,82.15,24.72,#N/A N/A,12.19,788.6909,206.3,97.19,41813.54,7.63,338.97,118.05,78.59,7.0119,#N/A N/A,11.62,57.7,#N/A N/A,#N/A N/A,112.0441
30/10/2012,13.73,7.9,#N/A N/A,5.19,1129.91,51.31,149.91,17.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.94,146.28,131.92,132.84,15.24,7.605,83.48,24.396,11,82.08,24.96,#N/A N/A,12.32,798.2535,208.68,98.28,42320.65,7.7,343.52,119.07,76.53,7.0986,#N/A N/A,11.74,58.08,#N/A N/A,#N/A N/A,112.7587
31/10/2012,13.84,8,#N/A N/A,5.17,1123.44,50.78,149.32,17.26,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.52,145.38,131.81,131.98,15.17,7.62,84.73,24.42,10.999,82.45,25.12,#N/A N/A,12.34,795.0755,207.69,97.96,42102.07,7.69,342.29,118.41,76.53,7.0701,#N/A N/A,11.72,58.01,#N/A N/A,#N/A N/A,112.3044
01/11/2012,13.84,8,#N/A N/A,5.17,1123.44,50.78,149.32,17.26,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.52,145.38,131.81,131.98,15.35,7.69,84.73,24.42,10.999,82.45,25.12,#N/A N/A,12.43,795.0755,210.6,99.06,42102.07,7.69,345.36,119.91,76.53,7.0701,#N/A N/A,11.86,58.01,#N/A N/A,#N/A N/A,113.5427
02/11/2012,14.04,7.99,#N/A N/A,5.24,1142.52,51.59,151.56,17.43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.84,147.59,133.3,134.28,15.42,7.72,85.34,24.67,11.106,82.86,25.27,#N/A N/A,12.46,808.1444,211.55,99.49,42836.49,7.78,345.85,120.42,76.53,7.186,#N/A N/A,11.92,58.81,#N/A N/A,#N/A N/A,114.1508
05/11/2012,13.89,7.96,#N/A N/A,5.21,1135.83,51.19,150.24,17.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113,146.39,132.36,133.31,15.31,7.685,85.79,24.453,11.018,83.16,25.17,#N/A N/A,12.35,800.3215,209.81,98.81,42414.76,7.74,341.41,119.71,76.53,7.1148,#N/A N/A,11.82,58.44,#N/A N/A,#N/A N/A,113.0143
06/11/2012,13.98,7.98,#N/A N/A,5.26,1142.42,51.46,151.14,17.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.76,147.27,132.87,134.07,15.41,7.705,84.79,24.646,11.076,83.18,25.3,#N/A N/A,12.41,805.8207,211.56,99.48,42727.02,7.78,343.62,120.39,76.53,7.1635,#N/A N/A,11.92,58.86,#N/A N/A,#N/A N/A,113.7879
07/11/2012,13.73,8.06,#N/A N/A,5.17,1127.27,50.76,149,17.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.95,144.57,131.44,132.07,15.19,7.575,85.4,24.303,10.888,83.41,25.42,#N/A N/A,12.27,790.8709,208.54,98.07,41996.26,7.72,337.89,118.81,76.53,7.0294,#N/A N/A,11.73,58.25,#N/A N/A,#N/A N/A,111.7265
08/11/2012,13.71,7.84,#N/A N/A,5.16,1125.48,50.65,148.39,17.11,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.73,143.38,131.21001,131.83,15.16,7.505,83.51,24.194,10.856,83.43,25.05,#N/A N/A,12.25,788.5632,208.05,97.6,41907.23,7.71,335.94,118.61,76.53,7.0102,#N/A N/A,11.72,58.11,#N/A N/A,#N/A N/A,111.4114
09/11/2012,13.69,7.8,#N/A N/A,5.15,1124.38,50.6,148.44,16.92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.61,143.99,130.06,132.23,15.18,7.54,83.52,24.174,10.864,82.75,24.83,#N/A N/A,12.1,788.332,207.89,97.47,41907.92,7.63,334.79,118.5,76.53,7.0102,#N/A N/A,11.69,57.99,#N/A N/A,#N/A N/A,111.4131
12/11/2012,13.67,7.81,#N/A N/A,5.15,1121.4,50.44,148.41,17.02,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.52,143.79,130.71001,132.08,15.15,7.525,83.54,24.1,10.802,82.38,24.94,#N/A N/A,12.18,786.633,207.5,97.34,41827.79,7.67,333.76,118.19,76.53,6.9963,#N/A N/A,11.68,58.23,#N/A N/A,#N/A N/A,111.1906
13/11/2012,13.64,7.75,#N/A N/A,5.17,1126.42,50.64,149.41,16.97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.78,143.44,130.74001,132.59,15.25,7.54,83.33,24.254,10.923,82.37,24.78,#N/A N/A,12.09,791.0039,209.32,97.47,42074.73,7.66,334.28,118.71,76.53,7.037,#N/A N/A,11.75,58.51,#N/A N/A,#N/A N/A,111.8332
14/11/2012,13.52,7.88,#N/A N/A,5.14,1116.42,50.35,148.37,17.04,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.05,142.35,131.33,131.78,15.16,7.51,83.97,24.085,10.822,82.26,24.93,#N/A N/A,12.17,785.1557,207.56,96.91,41792.64,7.68,330.76,117.66,76.53,6.986,#N/A N/A,11.69,58.08,#N/A N/A,#N/A N/A,111.0199
15/11/2012,13.42,7.79,#N/A N/A,5.11,1105.61,50.07,147.41,16.84,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,110.2,140.85,129.53,130.57,15,7.46,83.28,23.949,10.782,82.3,24.64,#N/A N/A,12.05,779.8664,206.56,96.16,41483.21,7.6,327.7,116.52,76.53,6.9397,#N/A N/A,11.6,57.59,#N/A N/A,#N/A N/A,110.2931
16/11/2012,13.24,7.71,#N/A N/A,5.05,1094.17,49.57,146.01,16.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,108.97,139.5,129.07001,129.33,14.83,7.41,82.9,23.668,10.672,81.58,24.62,#N/A N/A,11.97,769.8402,203.41,95.04,41002.25,7.54,322.33,115.32,76.53,6.849,#N/A N/A,11.43,57.05,#N/A N/A,#N/A N/A,108.8433
19/11/2012,13.62,7.76,#N/A N/A,5.17,1118.24,50.61,149.63,17,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.22,142.83,130.98,132.43,15.18,7.545,81.75,23.996,10.88,81.14,24.62,#N/A N/A,12.13,789.1758,208.49,97.29,42012.81,7.65,330.2,117.85,76.53,7.0208,#N/A N/A,11.7,58.03,#N/A N/A,#N/A N/A,111.5796
20/11/2012,13.69,7.85,#N/A N/A,5.19,1121.8,50.86,150.86,17.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,111.79,143.58,131.99001,133.61,15.3,7.605,84.03,24.273,10.951,81.38,24.86,#N/A N/A,12.19,793.4729,209.08,97.76,42292.76,7.69,330.26,118.23,76.53,7.0599,#N/A N/A,11.75,58.37,#N/A N/A,#N/A N/A,112.2027
21/11/2012,13.74,7.91,#N/A N/A,5.21,1125.01,51.05,151.33,17.19,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.16,143.93,132.82001,133.86,15.32,7.64,84.52,24.38,10.984,82.06,25.09,#N/A N/A,12.27,796.0886,209.99,98.29,42434.18,7.74,334.14,118.56,76.53,7.083,#N/A N/A,11.78,58.52,#N/A N/A,#N/A N/A,112.5607
22/11/2012,13.74,7.98,#N/A N/A,5.26,1131.26,51.33,152.56,17.29,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,112.81,145,134.13,134.76,15.45,7.67,84.85,24.593,11.066,82.32,25.27,#N/A N/A,12.36,802.2749,211.45,98.99,42747.47,7.79,336.84,119.22,76.53,7.1367,#N/A N/A,11.88,58.86,#N/A N/A,#N/A N/A,112.5607
23/11/2012,14.02,7.99,#N/A N/A,5.3,1138.03,51.6,153.76,17.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.53,146.23,134.78,136.06,15.59,7.775,85.37,24.757,11.136,82.65,25.34,#N/A N/A,12.44,808.8084,213.01,99.66,43116.15,7.82,339.29,119.93,76.53,7.1939,#N/A N/A,11.95,59.3,#N/A N/A,#N/A N/A,114.3314
26/11/2012,13.93,8.02,#N/A N/A,5.26,1132.6,51.35,152.8,17.37,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.09,145.63,134.8,135.31,15.52,7.745,86.1,24.633,11.098,82.95,25.39,#N/A N/A,12.43,804.778,211.5,99.26,42889.8,7.8,337.74,119.36,76.53,7.1585,#N/A N/A,11.89,59,#N/A N/A,#N/A N/A,113.7659
27/11/2012,13.97,8.07,#N/A N/A,5.28,1136.02,51.42,153.61,17.41,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.47,145.68,135.48,136.09,15.59,7.73,85.58,24.671,11.103,83.05,25.46,#N/A N/A,12.45,806.5528,212.3,99.44,43050.93,7.82,337.1,119.72,76.53,7.1744,#N/A N/A,11.92,59.38,#N/A N/A,#N/A N/A,114.021
28/11/2012,13.98,7.98,#N/A N/A,5.29,1137.41,51.55,153.71,17.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,113.6,146.6,134.64999,136.37,15.63,7.745,85.62,24.708,11.113,83.19,25.39,#N/A N/A,12.35,807.4805,212.86,99.63,43144.02,7.77,337.21,119.86,76.53,7.1833,#N/A N/A,11.94,59.57,#N/A N/A,#N/A N/A,114.1597
29/11/2012,14.18,8.12,#N/A N/A,5.35,1150.33,52.17,155.42,17.66,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,114.87,148.56,136.96001,137.78,15.81,7.83,85.77,25.125,11.261,83.2,25.71,#N/A N/A,12.6,818.5132,216.04,100.92,43650.83,7.91,344.41,121.22,84.04,7.2787,#N/A N/A,12.09,59.96,#N/A N/A,#N/A N/A,115.677
30/11/2012,14.18,8.16,#N/A N/A,5.35,1148.1,52.11,155.62,17.77,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,114.77,148.44,137.67,137.71,15.8,7.825,86.93,25.143,11.303,83.8,25.87,#N/A N/A,12.66,817.2169,216.15,100.9,43592.5,7.95,343.08,120.99,84.04,7.2674,#N/A N/A,12.06,59.89,#N/A N/A,#N/A N/A,115.4919
03/12/2012,14.19,8.17,#N/A N/A,5.36,1149.48,52.1,155.78,17.84,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,114.87,149.07,137.78999,137.93,15.83,7.83,86.72,25.149,11.292,84.04,25.96,#N/A N/A,12.69,819.0835,216.49,101.03,43662.03,7.96,343.66,121.13,84.04,7.2823,#N/A N/A,12.09,60.01,#N/A N/A,#N/A N/A,115.7504
04/12/2012,14.23,8.2,#N/A N/A,5.37,1149.91,52.17,156.03,17.81,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.14,148.92,137.27,138.02,15.81,7.845,86.95,25.209,11.306,84.13,25.86,#N/A N/A,12.66,820.6888,217.38,101.1,43731.89,7.94,344.07,121.18,84.04,7.2966,#N/A N/A,12.15,59.9,#N/A N/A,#N/A N/A,115.9723
05/12/2012,14.27,8.2,#N/A N/A,5.38,1152.77,52.17,155.8,17.77,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.16,149.28,136.98,138.13,15.84,7.885,87.23,25.216,11.275,84.07,25.87,#N/A N/A,12.65,822.0362,217.1,101.48,43746.65,7.95,347.66,121.48,84.04,7.3072,#N/A N/A,12.18,59.92,#N/A N/A,#N/A N/A,116.1271
06/12/2012,14.39,8.26,#N/A N/A,5.41,1160.79,52.51,156.41,17.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.41,149.28,138.21001,139.11,15.95,7.91,87.28,25.469,11.372,84.17,26.03,#N/A N/A,12.77,822.0362,218.45,102.24,43987.34,8.01,349.19,122.33,84.04,7.3449,#N/A N/A,12.3,60.48,#N/A N/A,#N/A N/A,116.7351
07/12/2012,14.44,8.23,#N/A N/A,5.41,1162.23,52.65,156.67,17.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.44,150.07,138.58,139.32,15.98,7.905,87.66,25.447,11.329,84.57,26.08,#N/A N/A,12.77,825.7624,218.68,102.21,44003.65,8,348.22,122.48,84.04,7.3413,#N/A N/A,12.28,60.59,#N/A N/A,#N/A N/A,116.6775
10/12/2012,14.4,8.12,#N/A N/A,5.4,1164.06,52.73,156.3,17.79,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,115.26,150.52,138.25,139.3,15.97,7.91,87.59,25.321,11.338,84.75,25.94,#N/A N/A,12.75,824.2475,217.32,102.11,43940.79,7.98,348.34,122.67,84.04,7.3293,#N/A N/A,12.22,60.55,#N/A N/A,#N/A N/A,116.4897
11/12/2012,14.53,8.26,#N/A N/A,5.43,1167.88,52.89,157.22,17.92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,116.18,151.66,139.11,140.26,16.07,7.955,87.43,25.508,11.427,84.74,26.25,#N/A N/A,12.87,831.8711,218.82,102.91,44293.57,8.06,352.36,123.07,84.04,7.3965,#N/A N/A,12.31,60.8,#N/A N/A,#N/A N/A,117.5538
12/12/2012,14.61,8.3,#N/A N/A,5.44,1168.65,52.99,157.23,17.92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,116.36,151.95,139.10001,140.22,16.08,7.99,88.37,25.637,11.451,85.08,26.33,#N/A N/A,12.88,833.7006,219.65,103.27,44333.94,8.06,355.54,123.15,84.04,7.4128,#N/A N/A,12.34,60.84,#N/A N/A,#N/A N/A,117.8079
13/12/2012,14.63,8.3,#N/A N/A,5.43,1164.29,52.84,156.8,17.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,116.23,151.59,138.83,139.81,16.04,7.965,88.57,25.622,11.432,85.12,26.33,#N/A N/A,12.89,832.8727,219.69,103.19,44222.01,8.07,356.75,122.69,84.04,7.4042,#N/A N/A,12.34,60.65,#N/A N/A,#N/A N/A,117.6783
14/12/2012,14.63,8.32,#N/A N/A,5.43,1163.01,52.93,157.36,17.88,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,116.44,151.52,138.67999,140.16,16.08,7.985,88.47,25.628,11.425,84.88,26.39,#N/A N/A,12.87,833.9723,220.49,103.28,44273.42,8.06,357.44,122.56,84.04,7.4128,#N/A N/A,12.38,60.64,#N/A N/A,#N/A N/A,117.8126
17/12/2012,14.68,8.07,#N/A N/A,5.43,1162.38,52.75,157.19,17.89,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,116.45,150.65,138.75999,140.04,16.06,8,88.56,25.592,11.378,84.81,26.33,#N/A N/A,12.88,833.8636,220.59,103.24,44248.16,8.07,357.82,122.5,84.04,7.4121,#N/A N/A,12.38,60.51,#N/A N/A,#N/A N/A,117.7875
18/12/2012,14.77,8.13,#N/A N/A,5.46,1167.49,52.93,157.39,17.93,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,116.82,151.26,139.24001,140.36,16.12,8.04,88.52,25.771,11.441,84.65,26.37,#N/A N/A,12.98,838.7878,221.74,103.75,44429.05,8.11,360.56,123.04,84.04,7.4551,#N/A N/A,12.48,60.73,#N/A N/A,#N/A N/A,118.4711
19/12/2012,14.85,8.18,#N/A N/A,5.5,1172.31,53.14,158.38,18.04,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117.59,152.17,140.53,141.14,16.21,8.065,89.04,25.904,11.486,84.9,26.59,#N/A N/A,13.04,843.39,223.61,104.2,44678.49,8.15,362.58,123.54,84.04,7.4942,#N/A N/A,12.54,61.11,#N/A N/A,#N/A N/A,119.0878
20/12/2012,14.86,8.17,#N/A N/A,5.5,1172.78,53.16,158.39,18.04,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117.62,152.02,140.67,141.21,16.25,8.08,89.41,25.978,11.504,85.28,26.68,#N/A N/A,13.04,844.1648,223.43,104.15,44723.82,8.16,362.63,123.59,84.04,7.5008,#N/A N/A,12.59,61.14,#N/A N/A,#N/A N/A,119.1909
21/12/2012,14.8,8.13,#N/A N/A,5.48,1169.52,52.87,157.57,18.01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117.25,152.23,139.92999,140.75,16.18,8.05,89.54,25.855,11.447,85.43,26.61,#N/A N/A,13,841.3629,222.58,103.93,44557.7,8.14,361.22,123.24,84.04,7.4777,#N/A N/A,12.53,61.02,#N/A N/A,#N/A N/A,118.827
24/12/2012,14.77,8.13,#N/A N/A,5.48,1169.52,52.87,157.57,18.01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117.12,152.23,139.92999,140.48,16.15,8.05,89.54,25.988,11.433,85.43,26.6,#N/A N/A,13,841.3629,222.12,103.75,44497.32,8.14,361.22,123.24,84.04,7.4704,#N/A N/A,12.53,60.97,#N/A N/A,#N/A N/A,118.7061
25/12/2012,14.77,8.13,#N/A N/A,5.48,1169.52,52.87,157.57,18.01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117.12,152.23,139.92999,140.48,16.15,8.05,89.54,25.988,11.433,85.43,26.6,#N/A N/A,13,841.3629,222.12,103.75,44497.32,8.14,361.22,123.24,84.04,7.4704,#N/A N/A,12.53,60.97,#N/A N/A,#N/A N/A,118.7061
26/12/2012,14.77,8.13,#N/A N/A,5.48,1169.52,52.87,157.57,18.01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117.12,152.23,139.92999,140.48,16.15,8.05,89.54,25.988,11.433,85.43,26.6,#N/A N/A,13,841.3629,222.12,103.75,44497.32,8.14,361.22,123.05,84.04,7.4704,#N/A N/A,12.52,60.97,#N/A N/A,#N/A N/A,118.7061
27/12/2012,14.84,8.19,#N/A N/A,5.49,1168.03,52.86,157.6,18.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117.59,152.22,140.10001,140.95,16.18,8.045,89.19,25.962,11.491,85.08,26.65,#N/A N/A,13.04,842.9498,222.81,103.93,44652.54,8.15,362.01,123.09,84.04,7.4912,#N/A N/A,12.54,60.97,#N/A N/A,#N/A N/A,118.7061
28/12/2012,14.69,8.14,#N/A N/A,5.43,1160.47,52.51,156.29,17.89,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,116.59,150.88,138.67999,139.72,16.04,7.94,89.6,25.709,11.372,85.11,26.49,#N/A N/A,12.9,834.6295,221.03,103.14,44206.35,8.07,358.55,122.29,84.31,7.4174,#N/A N/A,12.42,60.6,#N/A N/A,#N/A N/A,117.8658
31/12/2012,14.72,8.09,#N/A N/A,5.44,1160.47,52.68,156.29,17.94,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117,150.88,138.67999,140.18,16.09,7.94,88.49,25.638,11.395,84.69,26.54,#N/A N/A,12.9,834.6295,221.6,103.32,44340.97,8.09,359.07,122.68,84.31,7.4393,#N/A N/A,12.56,60.73,#N/A N/A,#N/A N/A,118.209
01/01/2013,14.72,8.09,#N/A N/A,5.44,1160.47,52.68,156.29,17.94,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,117,150.88,138.67999,140.18,16.09,7.94,88.49,25.638,11.395,84.69,26.54,#N/A N/A,12.9,834.6295,221.6,103.32,44340.97,8.09,359.07,122.68,84.31,7.4393,#N/A N/A,12.56,60.73,#N/A N/A,#N/A N/A,118.209
02/01/2013,15.13,8.3,#N/A N/A,5.57,1187.31,53.93,160.69,18.44,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,119.6,154.51,142.46001,143.29,16.47,8.215,88.78,26.343,11.64,84.63,27.06,#N/A N/A,13.23,858.7508,227.69,105.74,45453.19,8.28,368.28,125.11,84.31,7.6319,#N/A N/A,12.78,61.73,#N/A N/A,#N/A N/A,121.274
03/01/2013,15.13,8.31,#N/A N/A,5.56,1193.98,54.11,160.5,18.42,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,119.47,154.13,142.39999,143.28,16.5,8.25,91.29,26.422,11.665,85.71,27.06,#N/A N/A,13.23,857.643,228.24,106.15,45357.33,8.27,368.68,125.8,84.31,7.6187,#N/A N/A,12.81,61.75,#N/A N/A,#N/A N/A,121.0621
04/01/2013,15.14,8.29,#N/A N/A,5.57,1198.32,54.13,160.61,18.43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,119.63,154.41,142.55,143.43,16.53,8.24,91,26.435,11.667,86.24,27.01,#N/A N/A,13.27,860.1579,228.74,106.4,45462.51,8.29,370.48,126.26,84.31,7.6389,#N/A N/A,12.86,61.77,#N/A N/A,#N/A N/A,121.3894
07/01/2013,15.11,8.32,#N/A N/A,5.56,1192.95,53.95,159.84,18.35,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,119.07,153.33,141.85001,142.69,16.45,8.185,91.27,26.424,11.613,86.46,26.93,#N/A N/A,13.22,856.4128,228.27,106.23,45211.38,8.27,370.15,125.7,84.31,7.6011,#N/A N/A,12.86,61.44,#N/A N/A,#N/A N/A,120.7851
08/01/2013,15.07,8.31,#N/A N/A,5.56,1191.26,53.9,159.54,18.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,118.86,153.2,142.34,142.32,16.43,8.19,90.79,26.406,11.618,86.45,27.04,#N/A N/A,13.26,855.0358,227.53,106.16,45103.01,8.28,369.22,125.52,84.31,7.5869,#N/A N/A,12.83,61.28,#N/A N/A,#N/A N/A,120.564
09/01/2013,15.16,8.29,#N/A N/A,5.59,1199.44,54.29,160.2,18.49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,119.4,154.4,142.21001,142.68,16.49,8.205,90.65,26.489,11.659,86.4,26.91,#N/A N/A,13.29,860.5044,229.98,106.99,45201.24,8.3,372.31,126.38,84.31,7.6326,#N/A N/A,12.95,61.34,#N/A N/A,#N/A N/A,121.2871
10/01/2013,15.16,8.37,#N/A N/A,5.58,1196.15,54.16,159.91,18.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,119.06,154.14,142.78,141.86,16.47,8.215,91.13,26.499,11.632,86.44,27.02,#N/A N/A,13.39,860.3039,230.73,107.08,45103.58,8.35,373.5,126.04,84.31,7.6309,#N/A N/A,12.98,60.98,#N/A N/A,#N/A N/A,121.2631
11/01/2013,15.2,8.33,#N/A N/A,5.59,1194.7,54.2,160.25,18.47,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,119.05,154.06,142.44,142.04,16.5,8.24,91.21,26.51,11.635,86.53,26.93,#N/A N/A,13.31,861.7227,231.11,107.23,45195.49,8.31,373.17,125.88,84.31,7.6455,#N/A N/A,13,61.04,#N/A N/A,#N/A N/A,121.4957
14/01/2013,15.22,8.43,#N/A N/A,5.58,1190.51,54,160.27,18.48,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,118.99,154,142.03999,142.06,16.45,8.24,91.52,26.553,11.648,86.36,27.05,#N/A N/A,13.34,860.6272,231.44,107.09,45199.14,8.32,369.51,125.44,84.31,7.6369,#N/A N/A,13,60.76,#N/A N/A,#N/A N/A,121.3625
15/01/2013,15.15,8.38,#N/A N/A,5.58,1190.71,53.94,159.93,18.42,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,118.62,153.42,141.47,141.71,16.39,8.235,91.43,26.452,11.604,86.29,26.86,#N/A N/A,13.3,858.746,230.91,106.78,45127.34,8.3,368.28,125.48,84.31,7.622,#N/A N/A,12.94,60.69,#N/A N/A,#N/A N/A,121.1232
16/01/2013,15.15,8.28,#N/A N/A,5.6,1191.26,54.01,160.35,18.53,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,118.87,154.3,141.97,141.95,16.44,8.225,91.06,26.402,11.61,86.05,26.77,#N/A N/A,13.33,859.9683,230.57,106.83,45246.7,8.29,367.16,125.52,84.31,7.6346,#N/A N/A,12.92,60.85,#N/A N/A,#N/A N/A,121.3176
17/01/2013,15.29,8.34,#N/A N/A,5.64,1196.39,54.2,161.91,18.71,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,119.63,155.86,143.46001,143.37,16.55,8.27,91.1,26.665,11.674,86,26.97,#N/A N/A,13.44,866.7846,232.77,107.87,45626.32,8.35,372.23,126.06,84.31,7.6935,#N/A N/A,13.03,61.25,#N/A N/A,#N/A N/A,122.2537
18/01/2013,15.29,8.38,#N/A N/A,5.64,1194.92,54.11,162.05,18.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,119.64,155.68,143.78,143.58,16.54,8.255,91.63,26.684,11.674,86.3,27.17,#N/A N/A,13.46,865.0887,233.31,107.72,45580.63,8.38,372.35,125.91,84.31,7.677,#N/A N/A,13.02,61.12,#N/A N/A,#N/A N/A,121.9901
