Dates,SX7315T Index,SX5U Index,SX5T Index,SX7T Index,SD3T Index,MSDEEMUN Index,SXXT Index,SX7315T Index,SX5TL Index,SXO7T Index,SXQD50R Index,SCXT Index,MCXT Index,SX5NFT Index,DJSZXAET Index,SXLV1T Index,SLVT Index,SXEDV5R Index,SX5TESG Index,SX5DU Index,SLGT Index,SCXU Index,SX5E Index,SX5EDHB Index,SX5EL Index,SX5EDFT Index,SX5HUN Index,SX5EDCHD Index,SXKP Index
17/05/2010,68.95,3906.8,4240.7,296.8,2476.69,106.181,397.19,68.95,3592.15,#N/A N/A,103.64,249.79,366.6,#N/A N/A,103.11,87.97,1351.28,174.12,#N/A N/A,122.24,1302.05,228.47,2635.34,126.71,1386.64,850.85,86.22,108.11,237.52
18/05/2010,71.29,4012.33,4341.87,306.87,2525.09,108.347,405.26,71.29,3763.51,#N/A N/A,105.31,252.84,371.98,#N/A N/A,105.56,89.12,1383.81,176.27,#N/A N/A,124.98,1324.5,231.98,2698.21,129.69,1452.79,863,88.12,110.63,239.37
19/05/2010,68.89,3886.49,4218.32,296.55,2458.03,105.38,393.96,68.89,3549.29,#N/A N/A,103.18,244.9,362.29,#N/A N/A,102.45,87.66,1344.98,172.81,#N/A N/A,121.65,1289.06,224.01,2619.48,126.05,1368,843.48,85.8,107.55,232.99
20/05/2010,67.56,3817.72,4144.34,290.83,2412.84,103.334,386.14,67.56,3424.76,#N/A N/A,101.94,237.99,354.55,#N/A N/A,100.48,86.36,1325.12,170.48,#N/A N/A,119.68,1260.15,217.66,2569.58,123.87,1315.87,821.15,84.41,105.68,230.68
21/05/2010,68.92,3893.88,4152.12,296.69,2417.88,103.471,386.77,68.92,3437.59,#N/A N/A,101.77,238.81,355.31,#N/A N/A,100.54,85.9,1326.82,170.3,#N/A N/A,120.03,1256.93,222.35,2574.18,124.11,1320.57,816.94,84.45,105.91,230.32
24/05/2010,68.42,3821.55,4133.92,294.52,2410.32,103.178,385.65,68.42,3407.37,#N/A N/A,101.44,237.67,354.08,#N/A N/A,100.16,85.85,1321.12,169.77,#N/A N/A,119.46,1255.93,218.13,2558.27,123.58,1304.21,818.36,84.2,105.43,231.12
25/05/2010,65.41,3676.8,4021.19,281.57,2341.29,100.214,374.32,65.41,3221.51,#N/A N/A,99.39,228.1,342.07,#N/A N/A,97.37,84.18,1287.94,166.17,#N/A N/A,116.39,1219.4,207.06,2488.5,120.27,1233.06,812.04,82.17,102.57,227.95
26/05/2010,66.12,3731.74,4088.8,284.64,2379.45,102.171,381.89,66.12,3329.81,#N/A N/A,100.93,234.97,350.71,#N/A N/A,99,85.52,1305.9,168.39,#N/A N/A,118.16,1248.37,212.91,2530.34,122.22,1274.51,835.27,83.44,104.26,232.87
27/05/2010,68.52,3883.27,4239.39,294.97,2447.34,105.611,394.87,68.52,3575.05,#N/A N/A,104.01,242.86,360.97,#N/A N/A,102.59,87.61,1352.27,173.68,#N/A N/A,122.19,1287.76,220.86,2619.36,126.6,1364.18,868.17,86.23,108.08,239.01
28/05/2010,68.49,3898.17,4232.71,294.81,2449.48,105.552,394.59,68.49,3563.75,#N/A N/A,104.31,242.76,360.73,#N/A N/A,102.49,87.99,1352.62,174.29,#N/A N/A,122.06,1285.04,221.96,2614.06,126.42,1358.65,866.77,86.08,107.9,240.04
31/05/2010,68.21,3873.24,4226.54,293.63,2445.84,105.565,394.73,68.21,3553.26,#N/A N/A,104,243.52,361.87,#N/A N/A,102.36,88.18,1346.31,174.09,#N/A N/A,121.86,1292.04,221.56,2610.26,126.23,1354.66,862.57,85.99,107.74,239.89
01/06/2010,67.06,3873.51,4220.99,288.68,2442.05,105.383,393.98,67.06,3543.9,#N/A N/A,104.11,242.41,359.51,#N/A N/A,102.27,88.26,1345.03,174.12,#N/A N/A,121.7,1291.86,220.86,2606.58,126.07,1350.83,849.39,85.88,107.61,241.35
02/06/2010,66.49,3839.61,4213.55,286.22,2441.06,105.346,393.8,66.49,3531.37,#N/A N/A,104.45,242.87,360.05,#N/A N/A,101.98,88.65,1341.26,174.69,#N/A N/A,121.49,1294.58,219.73,2601.98,125.85,1346.05,847.28,85.73,107.42,241.09
03/06/2010,66.73,3888.05,4265.66,287.24,2468.67,106.711,398.93,66.73,3618.69,#N/A N/A,105.5,246.14,364.93,#N/A N/A,103.42,89.6,1357.28,176.22,#N/A N/A,122.99,1313.2,222.74,2634.16,127.38,1379.33,859.61,86.79,108.72,244.35
04/06/2010,63.08,3717.09,4135.18,271.53,2409.33,103.85,388.21,63.08,3397.28,#N/A N/A,103.47,240.88,356.73,#N/A N/A,100.48,88.27,1314.33,173.02,#N/A N/A,119.29,1284.15,214.97,2553.59,123.56,1294.94,834.63,84.17,105.45,242.51
07/06/2010,62.25,3650.28,4096.94,267.99,2385.72,102.823,384.4,62.25,3334.36,#N/A N/A,102.5,237.47,352.21,#N/A N/A,99.65,87.5,1300.41,171.35,#N/A N/A,118.2,1275.73,210.06,2529.97,122.44,1270.95,827.44,83.43,104.46,240.52
08/06/2010,61.49,3628.15,4065.96,264.71,2358.78,101.939,381.07,61.49,3283.9,#N/A N/A,101.56,234.8,347.73,#N/A N/A,98.89,86.72,1284.66,169.36,#N/A N/A,117.34,1273.56,208.01,2510.84,121.57,1251.72,807.74,82.82,103.67,236.48
09/06/2010,63.33,3729.81,4142.11,272.62,2403.72,103.969,388.75,63.33,3406.88,#N/A N/A,102.88,240.27,355.38,#N/A N/A,100.75,87.99,1304.76,171.28,#N/A N/A,119.53,1305.66,214.8,2556.68,123.77,1297.41,816.72,84.31,105.56,239.82
10/06/2010,65.61,3821.22,4226.44,282.41,2454.08,106.098,396.78,65.61,3545.57,#N/A N/A,104.65,245.43,363.43,#N/A N/A,102.7,89.3,1330.08,174.24,#N/A N/A,121.94,1327.18,220.31,2608.74,126.24,1350.23,827.46,86,107.67,244.94
11/06/2010,68.4,3860.55,4274.35,294.45,2483.03,107.066,400.37,68.4,3625.92,#N/A N/A,105.62,247,367.44,#N/A N/A,103.71,89.79,1351.3,175.99,#N/A N/A,123.3,1326.91,221.48,2638.31,127.66,1380.83,839.96,86.96,108.88,246.25
14/06/2010,69.97,3990.98,4352.72,301.21,2516.77,108.8,407.01,69.97,3758.78,#N/A N/A,106.63,251.38,372.99,#N/A N/A,105.6,90.36,1374.23,177.39,#N/A N/A,125.59,1349.68,228.84,2683.46,129.96,1428.05,847.2,88.57,110.85,247.59
15/06/2010,71.71,4050.02,4405.99,308.72,2549.61,109.926,411.23,71.71,3850.75,#N/A N/A,107.74,253.07,376.41,#N/A N/A,107.05,91.05,1394.92,179.38,#N/A N/A,127.13,1357.37,230.96,2716.3,131.53,1462.99,855.3,89.67,112.17,249.47
16/06/2010,71.48,4056.45,4409.93,307.7,2550.87,109.891,411.07,71.48,3857.57,#N/A N/A,107.64,252.47,375.17,#N/A N/A,107.07,91.07,1394.94,179.39,#N/A N/A,127.24,1358.68,230.57,2718.73,131.64,1465.58,849.68,89.75,112.27,247.95
17/06/2010,71.96,4083.19,4425.17,309.75,2553.41,110.279,412.44,71.96,3884.2,#N/A N/A,107.86,253.15,375.86,#N/A N/A,107.25,91.24,1398.67,179.53,#N/A N/A,127.69,1365.48,231.91,2728.12,132.12,1475.69,844.77,90.08,112.62,248.5
18/06/2010,74.26,4105.79,4439.6,319.67,2578.16,110.786,414.44,74.26,3909.49,#N/A N/A,108.14,254.54,379.44,#N/A N/A,107.73,91.45,1402.9,180.48,#N/A N/A,128.11,1368.12,233.71,2737.02,132.55,1485.3,839.67,90.38,112.98,249.45
21/06/2010,74.61,4153.57,4492.36,321.18,2593.98,112.019,418.96,74.61,4002.29,#N/A N/A,108.81,256.71,382.71,#N/A N/A,108.9,91.95,1417.6,181.06,#N/A N/A,129.64,1387.3,235.64,2768.27,134.1,1519.17,851.84,91.47,114.27,251.37
22/06/2010,73.24,4087.5,4456.17,315.29,2578.31,111.267,416.07,73.24,3937.77,#N/A N/A,108.5,254.63,380.53,#N/A N/A,108.05,91.85,1404.4,180.46,#N/A N/A,128.61,1382.15,231.89,2745.97,133.03,1494.68,840.58,90.69,113.35,250.07
23/06/2010,72.06,4012.28,4389.36,310.21,2546.81,109.746,410.36,72.06,3819.66,#N/A N/A,107.33,251.75,375.95,#N/A N/A,106.5,91.01,1380.61,178.92,#N/A N/A,126.69,1366.91,228.47,2704.8,131.07,1449.85,834.96,89.32,111.72,249.03
24/06/2010,69.63,3949.07,4293.37,299.75,2498.59,107.465,401.78,69.63,3652.56,#N/A N/A,105.72,246.42,367.86,#N/A N/A,104.18,89.71,1347.34,176.04,#N/A N/A,123.92,1346.43,225.03,2645.32,128.28,1386.07,824.41,87.38,109.37,247.11
25/06/2010,70.03,3917.45,4267.31,301.44,2489.13,106.745,399.16,70.03,3608.19,#N/A N/A,104.9,245.11,365.96,#N/A N/A,103.45,89.26,1336.05,175.55,#N/A N/A,123.17,1339.62,223.4,2629.25,127.52,1369.22,825.12,86.85,108.7,247.68
28/06/2010,71.12,3989.44,4331.28,306.17,2521.89,108.173,404.51,71.12,3716.27,#N/A N/A,105.6,248.18,369.68,#N/A N/A,104.86,90,1354.21,176.5,#N/A N/A,125.02,1360.66,226.95,2668.67,129.35,1410.24,833.24,88.16,110.19,251.09
29/06/2010,66.81,3773.48,4148.96,287.61,2434.38,104,388.83,66.81,3403.37,#N/A N/A,102.64,239.42,357.88,#N/A N/A,100.66,87.71,1297.31,171.7,#N/A N/A,119.81,1311.93,216.19,2556.34,124.1,1291.51,817.41,84.45,105.79,245.12
30/06/2010,68.15,3820.69,4176.52,293.39,2437.68,104.366,390.1,68.15,3448.55,#N/A N/A,102.54,238.67,357.38,#N/A N/A,101.15,87.74,1306.47,171.57,#N/A N/A,120.61,1314.33,216.77,2573.32,124.96,1308.66,814.25,85,106.45,242.49
01/07/2010,66.87,3802.42,4087.8,287.88,2400.42,102.195,381.97,66.87,3301.99,#N/A N/A,101.21,233.34,350.91,#N/A N/A,99.07,86.58,1279.07,169.83,#N/A N/A,118.01,1285.22,215.49,2518.65,122.29,1253.04,798.95,83.17,104.19,240.2
02/07/2010,67.27,3852.81,4093.82,289.59,2404.57,102.404,382.8,67.27,3311.67,#N/A N/A,101.44,234.17,352.22,#N/A N/A,99.46,86.73,1284.69,170.28,#N/A N/A,118.16,1282.06,218.8,2522.36,122.46,1256.71,806.35,83.27,104.36,238.1
05/07/2010,66.62,3809.34,4070.24,286.78,2398.01,101.966,381.21,66.62,3273.4,#N/A N/A,101.37,234.17,351.19,#N/A N/A,98.87,86.9,1277.4,170.29,#N/A N/A,117.49,1276.74,217.59,2507.83,121.75,1242.19,807.44,82.79,103.75,238.76
06/07/2010,69.45,3953.23,4185.24,298.95,2454.54,104.677,391.44,69.45,3458.34,#N/A N/A,103.32,240.91,359.86,#N/A N/A,101.5,88.52,1313.75,173.6,#N/A N/A,120.9,1308.2,225.93,2578.69,125.24,1312.37,816.25,85.19,106.71,244.26
07/07/2010,73.5,4033.99,4275.64,316.41,2491.84,106.481,398.22,73.5,3607.7,#N/A N/A,104.59,243.43,364.47,#N/A N/A,103.49,89.62,1344.14,176.41,#N/A N/A,123.6,1322.43,228.03,2634.39,127.99,1369.05,826.99,87.09,109.04,248.42
08/07/2010,75.09,4098.99,4328.44,323.26,2511.98,107.696,402.83,75.09,3696.76,#N/A N/A,105.41,245.74,368.9,#N/A N/A,104.69,90.14,1362.22,177.56,#N/A N/A,125.16,1332.44,231.05,2666.42,129.6,1402.33,846.54,88.21,110.39,249.67
09/07/2010,75.56,4106.6,4352.43,325.26,2517.05,108.241,404.86,75.56,3737.7,#N/A N/A,105.4,246.95,370.51,#N/A N/A,105.23,90.35,1366.93,177.48,#N/A N/A,125.89,1342.84,231.33,2681.2,130.33,1417.86,850.07,88.7,110.99,250.61
12/07/2010,75.34,4099.04,4361.17,324.33,2521.49,108.473,405.83,75.34,3752.59,#N/A N/A,105.65,247.97,370.99,#N/A N/A,105.52,90.53,1367.68,177.76,#N/A N/A,126.17,1347.87,231.39,2686.09,130.6,1422.99,851.85,88.87,111.23,250.33
13/07/2010,77.18,4205.68,4444.78,332.26,2565.81,110.58,413.64,77.18,3896.43,#N/A N/A,107.18,252.21,377.81,#N/A N/A,107.48,91.71,1394.29,180.15,#N/A N/A,128.64,1371.62,236.93,2737.59,133.15,1477.54,860.84,90.66,113.38,254.74
14/07/2010,76.79,4227.71,4447.01,330.55,2566.86,110.641,413.81,76.79,3900.26,#N/A N/A,107.49,252.04,378.13,#N/A N/A,107.59,91.95,1394.02,180.5,#N/A N/A,128.69,1374.18,237.89,2738.96,133.23,1478.99,858.22,90.73,113.43,255.1
15/07/2010,75.12,4225.67,4388.31,323.39,2541.46,109.376,408.97,75.12,3797.25,#N/A N/A,106.78,249.76,374.4,#N/A N/A,106.04,91.54,1375.1,179.42,#N/A N/A,126.84,1362.36,238.78,2702.81,131.41,1439.93,855.41,89.55,111.9,253.52
16/07/2010,73.46,4155,4295.44,316.22,2494.87,107.332,401.3,73.46,3636.48,#N/A N/A,104.73,246.15,368.76,#N/A N/A,103.84,90.21,1340.76,176.45,#N/A N/A,123.98,1343.12,236.39,2645.61,128.53,1378.96,849.97,87.58,109.44,249.25
19/07/2010,72.93,4142.67,4277.57,313.95,2484.74,106.817,399.33,72.93,3606.05,#N/A N/A,104.47,244.77,366.63,#N/A N/A,103.23,89.91,1337.85,176.29,#N/A N/A,123.42,1333.6,235.35,2634.6,127.94,1367.42,850.01,87.19,108.96,248.68
20/07/2010,73.28,4104.56,4265.69,315.47,2483.92,106.48,398.04,73.28,3585.96,#N/A N/A,104.23,243.43,365.33,#N/A N/A,103.04,89.77,1338.27,175.94,#N/A N/A,123.11,1322.59,232.55,2627.28,127.61,1359.8,852.84,86.92,108.68,247.31
21/07/2010,73.3,4102.55,4285.55,315.55,2504.23,107.231,400.91,73.3,3619.3,#N/A N/A,104.8,246.8,369.66,#N/A N/A,103.66,90.4,1343.84,177.26,#N/A N/A,123.74,1331.3,234.56,2639.52,128.24,1372.45,864.82,87.34,109.21,250.45
22/07/2010,76.16,4248.09,4406.82,327.84,2572.03,110.092,411.63,76.16,3824.08,#N/A N/A,106.85,252.09,378.59,#N/A N/A,106.49,91.85,1381.82,180.64,#N/A N/A,127.39,1362.78,241.26,2714.21,131.97,1450.1,877.51,89.95,112.35,255.75
23/07/2010,76.26,4226.28,4414.81,328.26,2579.79,110.396,412.8,76.26,3837.89,#N/A N/A,107.05,254.04,379.76,#N/A N/A,106.92,91.93,1382.61,181.29,#N/A N/A,127.68,1368.93,241.45,2719.13,132.29,1455.34,873.47,90.09,112.55,257.78
26/07/2010,77.95,4302.83,4453.77,335.57,2595.97,111.272,416.15,77.95,3905.47,#N/A N/A,107.56,256.07,383.74,#N/A N/A,107.66,92.22,1396.89,182.46,#N/A N/A,128.81,1373.86,245.62,2743.12,133.47,1480.96,877.03,90.97,113.55,259.15
27/07/2010,81.71,4360.19,4496.28,351.75,2622.8,112.049,419.1,81.71,3979.97,#N/A N/A,108,256.71,386.31,#N/A N/A,108.67,92.29,1418.7,183.01,#N/A N/A,130.09,1368.44,247.16,2769.31,134.77,1509.22,889.71,91.91,114.63,258.84
28/07/2010,82,4365.38,4491.09,352.99,2614.59,111.778,418.01,82,3970.73,#N/A N/A,107.86,255.26,384.94,#N/A N/A,108.46,91.99,1421.49,182.65,#N/A N/A,129.91,1357.75,246.34,2766.11,134.62,1505.71,889.02,91.82,114.51,258.12
29/07/2010,81.28,4367.95,4469.69,349.9,2621.32,111.367,416.42,81.28,3932.84,#N/A N/A,108.18,254.2,384.4,#N/A N/A,107.56,91.78,1420.78,183.93,#N/A N/A,129.2,1345.42,246.64,2752.93,133.95,1491.34,895.19,91.39,114,261.98
30/07/2010,80.18,4331.88,4452.17,345.16,2603.75,110.919,414.73,80.18,3901.96,#N/A N/A,107.85,252.39,382.06,#N/A N/A,107.22,91.39,1411.26,182.59,#N/A N/A,128.7,1345.32,243.81,2742.14,133.44,1479.63,891.33,90.98,113.53,261.06
02/08/2010,83.41,4514.86,4584.81,359.07,2665.38,113.899,425.93,83.41,4134.32,#N/A N/A,110.12,258.73,390.69,#N/A N/A,110.38,93.22,1455.43,186.55,#N/A N/A,132.59,1377.39,252.96,2822.17,137.41,1565.94,899.99,93.73,116.93,266.42
03/08/2010,83.49,4522.05,4579.6,359.39,2661.28,113.951,426.03,83.49,4124.88,#N/A N/A,110.07,259.8,391.32,#N/A N/A,110.44,93.25,1455.49,186.45,#N/A N/A,132.43,1376.79,254.69,2818.97,137.25,1562.37,902.47,93.62,116.79,264.39
04/08/2010,83.09,4505.29,4589.54,357.67,2673.71,114.159,426.72,83.09,4142.74,#N/A N/A,110.53,259.55,391.29,#N/A N/A,110.58,93.49,1461.98,186.89,#N/A N/A,132.73,1377.58,252.96,2825.08,137.55,1569.13,908.99,93.81,117.03,266.09
05/08/2010,82.78,4500.07,4580.21,356.35,2664.35,113.984,426.12,82.78,4125.85,#N/A N/A,110.28,259.73,391.33,#N/A N/A,110.33,93.09,1459.62,186.53,#N/A N/A,132.46,1376.43,253.36,2819.34,137.27,1562.74,913.93,93.63,116.8,264.5
06/08/2010,81.63,4482.09,4515.23,351.38,2630.64,112.421,420.33,81.63,4008.74,#N/A N/A,108.77,257.09,386.68,#N/A N/A,108.71,91.99,1441.28,184.38,#N/A N/A,130.52,1357.5,253.37,2779.34,135.33,1518.38,915.87,92.3,115.13,264.05
09/08/2010,82.86,4543.42,4593.09,356.69,2668.81,114.033,426.37,82.86,4146.88,#N/A N/A,110.07,259.61,390.9,#N/A N/A,110.46,92.94,1464.81,186.06,#N/A N/A,132.83,1377.99,254.96,2827.27,137.66,1570.71,922.41,93.91,117.13,267.86
10/08/2010,81.8,4446.14,4548.83,352.11,2644.42,112.906,422.07,81.8,4066.92,#N/A N/A,109.23,256.64,386.54,#N/A N/A,109.31,92.34,1449.44,184.76,#N/A N/A,131.57,1365.75,249.05,2800.02,136.33,1540.42,915.03,92.97,115.99,267.11
11/08/2010,78.56,4264.46,4426.37,338.18,2580.14,109.993,411.05,78.56,3847.86,#N/A N/A,106.97,250.39,376.05,#N/A N/A,106.36,90.67,1410.69,181.06,#N/A N/A,128.07,1334.86,239.5,2724.16,132.7,1456.92,899.55,90.46,112.88,262.72
12/08/2010,77.84,4240.95,4420.99,335.08,2577.66,109.784,410.13,77.84,3838.46,#N/A N/A,106.97,248.11,374.1,#N/A N/A,105.98,90.89,1408.15,181.14,#N/A N/A,127.91,1337.27,236.3,2720.85,132.54,1453.36,900.97,90.35,112.75,265.02
13/08/2010,77.27,4194.62,4401.3,332.64,2576.28,109.473,409.03,77.27,3804.22,#N/A N/A,106.75,248.3,374.92,#N/A N/A,105.4,90.86,1403.9,181.52,#N/A N/A,127.34,1332.72,234.94,2708.73,131.95,1440.39,903.45,89.96,112.24,267.42
16/08/2010,76.72,4205.96,4384.34,330.25,2571.26,109.245,408.17,76.72,3774.76,#N/A N/A,106.43,248.29,374.92,#N/A N/A,104.96,90.89,1395.73,181.15,#N/A N/A,126.87,1333.93,236.48,2698.29,131.46,1429.23,901.9,89.61,111.8,267.44
17/08/2010,78.09,4275.68,4448.36,336.15,2607.45,110.933,414.65,78.09,3884.95,#N/A N/A,107.83,253.41,381.41,#N/A N/A,106.62,91.82,1416.33,183.22,#N/A N/A,128.7,1354.22,241.82,2737.69,133.38,1470.95,911.24,90.9,113.43,267.54
18/08/2010,77.57,4256.27,4433.68,333.93,2601.6,110.639,413.54,77.57,3859.26,#N/A N/A,107.5,253.19,381.04,#N/A N/A,106.25,91.7,1410.66,182.61,#N/A N/A,128.28,1351.57,241.32,2728.66,132.94,1461.23,910.2,90.61,113.05,267.25
19/08/2010,75.78,4176.49,4346.52,326.23,2559.23,108.737,406.42,75.78,3707.48,#N/A N/A,106.02,250.41,375.48,#N/A N/A,104.19,90.61,1383.94,180.35,#N/A N/A,125.8,1327.45,238.89,2675.02,130.35,1403.76,905.28,88.85,110.87,263.7
20/08/2010,74.68,4070.44,4296.43,321.48,2530.87,107.39,401.32,74.68,3621.98,#N/A N/A,104.92,246.39,369.39,#N/A N/A,102.97,89.73,1368.82,178.52,#N/A N/A,124.36,1310.27,231.76,2643.98,128.87,1371.17,899.3,87.88,109.62,262.02
23/08/2010,75.73,4087.02,4323.81,326,2550.19,107.969,403.45,75.73,3668.01,#N/A N/A,105.38,247.21,371.35,#N/A N/A,103.44,90.12,1379.43,179.68,#N/A N/A,125.13,1312.28,232,2660.84,129.67,1388.61,906.2,88.43,110.28,264.5
24/08/2010,74.18,4024.32,4248.58,319.32,2505.19,106.23,396.84,74.18,3540.33,#N/A N/A,104.15,242.54,365.62,#N/A N/A,101.61,89.29,1353.08,177.73,#N/A N/A,123.02,1295.13,228.09,2614.54,127.46,1340.27,895.65,86.93,108.43,261.39
25/08/2010,72.51,3964.97,4204.48,312.14,2486.36,105.207,392.98,72.51,3466.79,#N/A N/A,103.48,239.99,362.31,#N/A N/A,100.5,88.81,1338.3,177.08,#N/A N/A,121.77,1287.19,224.7,2587.4,126.16,1312.43,888.97,86.07,107.32,260.67
26/08/2010,73.56,4030.1,4236.15,316.67,2503.07,106.056,396.1,73.56,3518.98,#N/A N/A,103.69,242.27,366.25,#N/A N/A,101.24,89.32,1346.14,177.65,#N/A N/A,122.69,1295.93,228.84,2606.89,127.09,1332.19,891.62,86.66,108.11,261.32
27/08/2010,73.79,4060.15,4274.28,317.66,2531.51,106.886,399.17,73.79,3582.29,#N/A N/A,104.78,244.38,368.26,#N/A N/A,101.81,90.27,1361.36,180.44,#N/A N/A,123.76,1302.14,230.48,2630.35,128.22,1356.15,893.74,87.43,109.06,267.03
30/08/2010,73.35,4031.09,4254.38,315.77,2522.44,106.46,397.63,73.35,3548.82,#N/A N/A,104.62,244.36,367.82,#N/A N/A,101.23,90.16,1356.61,179.99,#N/A N/A,123.2,1295.62,229.87,2616.57,127.64,1341.9,895.36,87.04,108.54,266.06
31/08/2010,73.36,4048.09,4264.77,315.81,2532.84,106.714,398.51,73.36,3566.12,#N/A N/A,104.65,245.22,368.23,#N/A N/A,101.4,90.31,1358.02,180.67,#N/A N/A,123.49,1300.11,231.09,2622.95,127.97,1348.43,890.43,87.24,108.75,268
01/09/2010,76.54,4227.3,4415.18,329.48,2596.46,110.093,411.17,76.54,3817.62,#N/A N/A,106.86,251.47,377.82,#N/A N/A,104.78,92.25,1403.36,183.86,#N/A N/A,127.89,1342.87,239.04,2715.27,132.49,1443.34,908.41,90.35,112.63,271.46
02/09/2010,76.53,4229.82,4415.06,329.43,2594.91,110.287,411.93,76.53,3817.37,#N/A N/A,107.04,252.89,379.93,#N/A N/A,104.84,92.21,1404.63,183.88,#N/A N/A,127.88,1344.14,240.54,2715.19,132.49,1443.24,916.87,90.35,112.63,269.38
03/09/2010,77.88,4289.67,4465.52,335.27,2614,111.298,415.72,77.88,3904.59,#N/A N/A,107.78,254.24,382.7,#N/A N/A,105.96,92.59,1421.65,184.75,#N/A N/A,129.36,1354.86,242.48,2746.23,134.01,1476.22,931.32,91.4,113.93,271.17
06/09/2010,78.11,4306.71,4477.51,336.25,2622.17,111.651,417.02,78.11,3925.44,#N/A N/A,108.45,254.8,384.8,#N/A N/A,106.35,93.11,1427.39,185.44,#N/A N/A,129.71,1357.78,243.32,2753.6,134.37,1484.1,933.29,91.65,114.24,271.66
07/09/2010,76.26,4214.85,4434.52,328.26,2595.38,110.586,412.96,76.26,3850.02,#N/A N/A,107.76,251.84,380.93,#N/A N/A,105.26,92.54,1412.91,184.22,#N/A N/A,128.48,1347.08,237.65,2727.16,133.08,1455.58,928.01,90.72,113.16,271.01
08/09/2010,76.62,4260.81,4476.36,329.81,2612.48,111.488,416.29,76.62,3922.6,#N/A N/A,108.68,253.81,382.4,#N/A N/A,106.22,93.15,1424.97,185.31,#N/A N/A,129.7,1360.42,239.85,2752.89,134.33,1483.02,926.62,91.58,114.22,273.52
09/09/2010,78.27,4304.16,4524.39,336.94,2637.9,112.733,421.01,78.27,4006.73,#N/A N/A,109.6,257.03,387.98,#N/A N/A,107.39,93.99,1439.36,186.77,#N/A N/A,131.09,1374.79,242.76,2782.43,135.77,1514.83,935.09,92.57,115.45,273.73
10/09/2010,77.85,4296.96,4521.09,335.11,2635.43,112.72,420.94,77.85,4000.84,#N/A N/A,109.47,257.57,387.33,#N/A N/A,107.31,93.93,1436.47,186.44,#N/A N/A,131,1375.51,243.04,2780.4,135.68,1512.6,928.05,92.49,115.36,273.42
13/09/2010,79.34,4383.95,4561.18,341.55,2660.45,113.678,424.68,79.34,4071.66,#N/A N/A,110.01,259.44,390.91,#N/A N/A,108.31,94.42,1451.62,187.38,#N/A N/A,132.17,1385,247.57,2805.06,136.89,1539.38,940.59,93.38,116.4,273.35
14/09/2010,79.49,4422.62,4563.48,342.2,2658.87,113.789,425.06,79.49,4075.72,#N/A N/A,109.99,259.71,391.3,#N/A N/A,108.26,94.62,1449.44,187.6,#N/A N/A,132.22,1389.88,249.88,2806.47,136.96,1540.91,944.48,93.48,116.46,273.33
15/09/2010,78.85,4421.54,4543.8,339.42,2651.37,113.373,423.48,78.85,4040.52,#N/A N/A,109.45,258.65,390.58,#N/A N/A,107.67,94.32,1441.27,186.74,#N/A N/A,131.63,1386.58,249.88,2794.36,136.38,1527.59,947.48,93.09,115.95,274.49
16/09/2010,77.9,4430.44,4527.93,335.34,2642.62,112.905,421.74,77.9,4012.24,#N/A N/A,109.21,257.74,388.29,#N/A N/A,107.29,94.03,1431.3,186.41,#N/A N/A,131.14,1385.68,250.38,2784.61,135.89,1516.91,950.49,92.79,115.51,272.27
17/09/2010,76.57,4368.35,4483.64,329.62,2624.13,112.27,419.42,76.57,3933.7,#N/A N/A,108.39,257.59,388.14,#N/A N/A,106.15,94.19,1414.84,185.03,#N/A N/A,129.84,1383.56,249.17,2757.37,134.55,1487.21,949.27,91.84,114.37,271.71
20/09/2010,77.49,4455.98,4559.95,333.57,2655.27,113.955,425.68,77.49,4067.45,#N/A N/A,109.64,260.51,391.71,#N/A N/A,107.88,95.27,1436.39,187.31,#N/A N/A,132.1,1406.77,252.74,2802.67,136.87,1536.02,956.88,93.46,116.35,275.27
21/09/2010,77.3,4459.37,4546.74,332.74,2655.16,113.819,425.3,77.3,4043.83,#N/A N/A,109.58,261.63,392.23,#N/A N/A,107.46,95.21,1433.88,187.23,#N/A N/A,131.69,1405.13,254.76,2794.55,136.46,1527.1,958.47,93.2,116.01,273.95
22/09/2010,76.17,4486.02,4478.75,327.9,2625.95,112.305,419.58,76.17,3922.84,#N/A N/A,108.39,259.21,387.33,#N/A N/A,106.03,94.19,1414.37,185.44,#N/A N/A,129.52,1383.71,257.76,2752.77,134.31,1481.42,951.97,91.86,114.22,269.97
23/09/2010,75.15,4436.81,4455.71,323.49,2609.9,111.71,417.31,75.15,3882.43,#N/A N/A,107.92,257.75,384.4,#N/A N/A,105.37,94.07,1404.52,184.89,#N/A N/A,128.86,1381.9,254.81,2738.61,133.64,1466.16,948.28,91.34,113.63,270.62
24/09/2010,76.97,4573.06,4543.8,331.33,2644.54,113.699,424.76,76.97,4035.9,#N/A N/A,108.76,261.28,389.16,#N/A N/A,107.27,94.92,1427.7,186.71,#N/A N/A,131.49,1412.65,261.07,2792.75,136.35,1524.11,958.51,93.29,115.93,271.61
27/09/2010,76.35,4544.32,4517.09,328.68,2637.06,113.171,422.9,76.35,3988.31,#N/A N/A,108.55,261.56,388.06,#N/A N/A,106.62,94.78,1420.87,186.37,#N/A N/A,130.67,1403.27,261.25,2776.33,135.54,1506.13,960.13,92.71,115.23,269.93
